matrix,P_pre_severity,P_cent1_severity,P_cent2_severity,P_post_severity,P_store_severity,metadata_complete,terminology_valid,traceability_ok,monitoring_ok,documentation_ok,semantic_compatible,G_gov,P_warm_severity,P_cold_severity,P_fix_severity,P_fixTime_severity,P_bio,RCS,score_based_grade,final_grade,grade_route,nearest_threshold,threshold_margin
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,0.75,0.75,0,53.75,46.25,Grade E,Grade E,Critical penalty burden,50,3.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,0.75,0.75,0,60,40,Grade E,Grade E,Critical penalty burden,50,10
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0.75,0.75,0,66.25,33.75,Grade E,Grade E,Critical penalty burden,50,16.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,1,0.75,0,47.5,52.5,Grade D,Grade D,Score-based certification,50,2.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,1,0.75,0,53.75,46.25,Grade E,Grade E,Critical penalty burden,50,3.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,1,0.75,0,60,40,Grade E,Grade E,Critical penalty burden,50,10
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,1,0.75,0,66.25,33.75,Grade E,Grade E,Critical penalty burden,50,16.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,0.75,0,72.5,27.5,Grade E,Grade E,Critical penalty burden,50,22.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0,1,0,26.25,73.75,Grade C,Grade C,Score-based certification,20,6.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,0,1,0,32.5,67.5,Grade C,Grade C,Score-based certification,35,2.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,0,1,0,38.75,61.25,Grade D,Grade D,Score-based certification,35,3.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,0,1,0,45,55,Grade D,Grade D,Score-based certification,50,5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0,1,0,51.25,48.75,Grade E,Grade E,Critical penalty burden,50,1.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0.25,1,0,32.5,67.5,Grade C,Grade C,Score-based certification,35,2.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,0.25,1,0,38.75,61.25,Grade D,Grade D,Score-based certification,35,3.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,0.25,1,0,45,55,Grade D,Grade D,Score-based certification,50,5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,0.25,1,0,51.25,48.75,Grade E,Grade E,Critical penalty burden,50,1.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0.25,1,0,57.5,42.5,Grade E,Grade E,Critical penalty burden,50,7.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0.5,1,0,38.75,61.25,Grade D,Grade D,Score-based certification,35,3.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,0.5,1,0,45,55,Grade D,Grade D,Score-based certification,50,5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,0.5,1,0,51.25,48.75,Grade E,Grade E,Critical penalty burden,50,1.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,0.5,1,0,57.5,42.5,Grade E,Grade E,Critical penalty burden,50,7.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0.5,1,0,63.75,36.25,Grade E,Grade E,Critical penalty burden,50,13.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0.75,1,0,45,55,Grade D,Grade D,Score-based certification,50,5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,0.75,1,0,51.25,48.75,Grade E,Grade E,Critical penalty burden,50,1.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,0.75,1,0,57.5,42.5,Grade E,Grade E,Critical penalty burden,50,7.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,0.75,1,0,63.75,36.25,Grade E,Grade E,Critical penalty burden,50,13.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0.75,1,0,70,30,Grade E,Grade E,Critical penalty burden,50,20
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,1,1,0,51.25,48.75,Grade E,Grade E,Critical penalty burden,50,1.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,1,1,0,57.5,42.5,Grade E,Grade E,Critical penalty burden,50,7.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,1,1,0,63.75,36.25,Grade E,Grade E,Critical penalty burden,50,13.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,1,1,0,70,30,Grade E,Grade E,Critical penalty burden,50,20
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,0,76.25,23.75,Grade E,Grade E,Critical penalty burden,50,26.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0.25,16.25,83.75,Grade B,Grade B,Score-based certification,20,3.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,0,0,0.25,22.5,77.5,Grade C,Grade C,Score-based certification,20,2.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,0,0,0.25,28.75,71.25,Grade C,Grade C,Score-based certification,35,6.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,0,0,0.25,35,65,Grade C,Grade C,Score-based certification,35,0
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0,0,0.25,41.25,58.75,Grade D,Grade D,Score-based certification,35,6.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0.25,0,0.25,22.5,77.5,Grade C,Grade C,Score-based certification,20,2.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,0.25,0,0.25,28.75,71.25,Grade C,Grade C,Score-based certification,35,6.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,0.25,0,0.25,35,65,Grade C,Grade C,Score-based certification,35,0
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,0.25,0,0.25,41.25,58.75,Grade D,Grade D,Score-based certification,35,6.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0.25,0,0.25,47.5,52.5,Grade D,Grade D,Score-based certification,50,2.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0.5,0,0.25,28.75,71.25,Grade C,Grade C,Score-based certification,35,6.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,0.5,0,0.25,35,65,Grade C,Grade C,Score-based certification,35,0
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,0.5,0,0.25,41.25,58.75,Grade D,Grade D,Score-based certification,35,6.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,0.5,0,0.25,47.5,52.5,Grade D,Grade D,Score-based certification,50,2.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0.5,0,0.25,53.75,46.25,Grade E,Grade E,Critical penalty burden,50,3.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0.75,0,0.25,35,65,Grade C,Grade C,Score-based certification,35,0
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,0.75,0,0.25,41.25,58.75,Grade D,Grade D,Score-based certification,35,6.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,0.75,0,0.25,47.5,52.5,Grade D,Grade D,Score-based certification,50,2.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,0.75,0,0.25,53.75,46.25,Grade E,Grade E,Critical penalty burden,50,3.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0.75,0,0.25,60,40,Grade E,Grade E,Critical penalty burden,50,10
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,1,0,0.25,41.25,58.75,Grade D,Grade D,Score-based certification,35,6.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,1,0,0.25,47.5,52.5,Grade D,Grade D,Score-based certification,50,2.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,1,0,0.25,53.75,46.25,Grade E,Grade E,Critical penalty burden,50,3.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,1,0,0.25,60,40,Grade E,Grade E,Critical penalty burden,50,10
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,0,0.25,66.25,33.75,Grade E,Grade E,Critical penalty burden,50,16.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0,0.25,0.25,20,80,Grade B,Grade B,Score-based certification,20,0
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,0,0.25,0.25,26.25,73.75,Grade C,Grade C,Score-based certification,20,6.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,0,0.25,0.25,32.5,67.5,Grade C,Grade C,Score-based certification,35,2.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,0,0.25,0.25,38.75,61.25,Grade D,Grade D,Score-based certification,35,3.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0,0.25,0.25,45,55,Grade D,Grade D,Score-based certification,50,5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0.25,0.25,0.25,26.25,73.75,Grade C,Grade C,Score-based certification,20,6.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,0.25,0.25,0.25,32.5,67.5,Grade C,Grade C,Score-based certification,35,2.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,0.25,0.25,0.25,38.75,61.25,Grade D,Grade D,Score-based certification,35,3.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,0.25,0.25,0.25,45,55,Grade D,Grade D,Score-based certification,50,5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0.25,0.25,0.25,51.25,48.75,Grade E,Grade E,Critical penalty burden,50,1.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0.5,0.25,0.25,32.5,67.5,Grade C,Grade C,Score-based certification,35,2.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,0.5,0.25,0.25,38.75,61.25,Grade D,Grade D,Score-based certification,35,3.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,0.5,0.25,0.25,45,55,Grade D,Grade D,Score-based certification,50,5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,0.5,0.25,0.25,51.25,48.75,Grade E,Grade E,Critical penalty burden,50,1.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0.5,0.25,0.25,57.5,42.5,Grade E,Grade E,Critical penalty burden,50,7.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0.75,0.25,0.25,38.75,61.25,Grade D,Grade D,Score-based certification,35,3.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,0.75,0.25,0.25,45,55,Grade D,Grade D,Score-based certification,50,5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,0.75,0.25,0.25,51.25,48.75,Grade E,Grade E,Critical penalty burden,50,1.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,0.75,0.25,0.25,57.5,42.5,Grade E,Grade E,Critical penalty burden,50,7.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0.75,0.25,0.25,63.75,36.25,Grade E,Grade E,Critical penalty burden,50,13.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,1,0.25,0.25,45,55,Grade D,Grade D,Score-based certification,50,5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,1,0.25,0.25,51.25,48.75,Grade E,Grade E,Critical penalty burden,50,1.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,1,0.25,0.25,57.5,42.5,Grade E,Grade E,Critical penalty burden,50,7.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,1,0.25,0.25,63.75,36.25,Grade E,Grade E,Critical penalty burden,50,13.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,0.25,0.25,70,30,Grade E,Grade E,Critical penalty burden,50,20
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0,0.5,0.25,23.75,76.25,Grade C,Grade C,Score-based certification,20,3.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,0,0.5,0.25,30,70,Grade C,Grade C,Score-based certification,35,5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,0,0.5,0.25,36.25,63.75,Grade D,Grade D,Score-based certification,35,1.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,0,0.5,0.25,42.5,57.5,Grade D,Grade D,Score-based certification,35,7.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0,0.5,0.25,48.75,51.25,Grade D,Grade D,Score-based certification,50,1.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0.25,0.5,0.25,30,70,Grade C,Grade C,Score-based certification,35,5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,0.25,0.5,0.25,36.25,63.75,Grade D,Grade D,Score-based certification,35,1.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,0.25,0.5,0.25,42.5,57.5,Grade D,Grade D,Score-based certification,35,7.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,0.25,0.5,0.25,48.75,51.25,Grade D,Grade D,Score-based certification,50,1.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0.25,0.5,0.25,55,45,Grade E,Grade E,Critical penalty burden,50,5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0.5,0.5,0.25,36.25,63.75,Grade D,Grade D,Score-based certification,35,1.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,0.5,0.5,0.25,42.5,57.5,Grade D,Grade D,Score-based certification,35,7.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,0.5,0.5,0.25,48.75,51.25,Grade D,Grade D,Score-based certification,50,1.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,0.5,0.5,0.25,55,45,Grade E,Grade E,Critical penalty burden,50,5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0.5,0.5,0.25,61.25,38.75,Grade E,Grade E,Critical penalty burden,50,11.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0.75,0.5,0.25,42.5,57.5,Grade D,Grade D,Score-based certification,35,7.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,0.75,0.5,0.25,48.75,51.25,Grade D,Grade D,Score-based certification,50,1.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,0.75,0.5,0.25,55,45,Grade E,Grade E,Critical penalty burden,50,5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,0.75,0.5,0.25,61.25,38.75,Grade E,Grade E,Critical penalty burden,50,11.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0.75,0.5,0.25,67.5,32.5,Grade E,Grade E,Critical penalty burden,50,17.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,1,0.5,0.25,48.75,51.25,Grade D,Grade D,Score-based certification,50,1.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,1,0.5,0.25,55,45,Grade E,Grade E,Critical penalty burden,50,5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,1,0.5,0.25,61.25,38.75,Grade E,Grade E,Critical penalty burden,50,11.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,1,0.5,0.25,67.5,32.5,Grade E,Grade E,Critical penalty burden,50,17.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,0.5,0.25,73.75,26.25,Grade E,Grade E,Critical penalty burden,50,23.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0,0.75,0.25,27.5,72.5,Grade C,Grade C,Score-based certification,20,7.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,0,0.75,0.25,33.75,66.25,Grade C,Grade C,Score-based certification,35,1.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,0,0.75,0.25,40,60,Grade D,Grade D,Score-based certification,35,5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,0,0.75,0.25,46.25,53.75,Grade D,Grade D,Score-based certification,50,3.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0,0.75,0.25,52.5,47.5,Grade E,Grade E,Critical penalty burden,50,2.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0.25,0.75,0.25,33.75,66.25,Grade C,Grade C,Score-based certification,35,1.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,0.25,0.75,0.25,40,60,Grade D,Grade D,Score-based certification,35,5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,0.25,0.75,0.25,46.25,53.75,Grade D,Grade D,Score-based certification,50,3.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,0.25,0.75,0.25,52.5,47.5,Grade E,Grade E,Critical penalty burden,50,2.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0.25,0.75,0.25,58.75,41.25,Grade E,Grade E,Critical penalty burden,50,8.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0.5,0.75,0.25,40,60,Grade D,Grade D,Score-based certification,35,5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,0.5,0.75,0.25,46.25,53.75,Grade D,Grade D,Score-based certification,50,3.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,0.5,0.75,0.25,52.5,47.5,Grade E,Grade E,Critical penalty burden,50,2.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,0.5,0.75,0.25,58.75,41.25,Grade E,Grade E,Critical penalty burden,50,8.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0.5,0.75,0.25,65,35,Grade E,Grade E,Critical penalty burden,50,15
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0.75,0.75,0.25,46.25,53.75,Grade D,Grade D,Score-based certification,50,3.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,0.75,0.75,0.25,52.5,47.5,Grade E,Grade E,Critical penalty burden,50,2.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,0.75,0.75,0.25,58.75,41.25,Grade E,Grade E,Critical penalty burden,50,8.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,0.75,0.75,0.25,65,35,Grade E,Grade E,Critical penalty burden,50,15
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0.75,0.75,0.25,71.25,28.75,Grade E,Grade E,Critical penalty burden,50,21.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,1,0.75,0.25,52.5,47.5,Grade E,Grade E,Critical penalty burden,50,2.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,1,0.75,0.25,58.75,41.25,Grade E,Grade E,Critical penalty burden,50,8.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,1,0.75,0.25,65,35,Grade E,Grade E,Critical penalty burden,50,15
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,1,0.75,0.25,71.25,28.75,Grade E,Grade E,Critical penalty burden,50,21.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,0.75,0.25,77.5,22.5,Grade E,Grade E,Critical penalty burden,50,27.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0,1,0.25,31.25,68.75,Grade C,Grade C,Score-based certification,35,3.75
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,0,1,0.25,37.5,62.5,Grade D,Grade D,Score-based certification,35,2.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,0,1,0.25,43.75,56.25,Grade D,Grade D,Score-based certification,50,6.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,0,1,0.25,50,50,Grade D,Grade D,Score-based certification,50,0
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0,1,0.25,56.25,43.75,Grade E,Grade E,Critical penalty burden,50,6.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0.25,1,0.25,37.5,62.5,Grade D,Grade D,Score-based certification,35,2.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,0.25,1,0.25,43.75,56.25,Grade D,Grade D,Score-based certification,50,6.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,0.25,1,0.25,50,50,Grade D,Grade D,Score-based certification,50,0
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.75,0.25,1,0.25,56.25,43.75,Grade E,Grade E,Critical penalty burden,50,6.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0.25,1,0.25,62.5,37.5,Grade E,Grade E,Critical penalty burden,50,12.5
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0.5,1,0.25,43.75,56.25,Grade D,Grade D,Score-based certification,50,6.25
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.25,0.5,1,0.25,50,50,Grade D,Grade D,Score-based certification,50,0
solid,NA,NA,NA,NA,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,0.5,1,0.25,56.25,43.75,Grade E,Grade E,Critical penalty burden,50,6.25
